Cell Line,Inhibitor,Run,Stimulus,Timepoint,AB1,AB2,AB3,AB4,AB5,AB6,AB7,AB8,AB9,AB10,AB11,AB12,AB13,AB14,AB15,AB16,AB17,AB18,AB19,AB20
inSilico,INH3,A,loLIG2,10min,644.584966,512.961971,461.551046,561.325738,543.082021,596.362233,534.695553,503.491453,599.851793,555.104634,560.28292,446.851066,573.789151,462.289999,431.804999,463.109571,440.437719,767.254608,393.258487,502.128854
inSilico,INH3,B,loLIG2,10min,561.266579,512.001009,551.849263,543.099547,410.042204,679.879814,462.707591,518.837782,568.741212,503.173294,504.051158,424.412717,535.924206,477.892725,412.662314,483.48742,453.855697,741.726429,431.726198,500.687926
inSilico,INH3,C,loLIG2,10min,531.537468,573.327262,480.036593,506.369403,485.170066,611.772635,418.10633,435.221669,552.689419,524.038911,619.166529,408.713577,519.681429,567.122607,481.123054,420.709958,456.987503,732.109223,426.440529,503.09331
inSilico,INH3,A,hiLIG2,10min,599.365822,836.425725,578.86217,524.805871,452.133213,658.903623,521.713397,482.122939,499.425782,609.735207,562.44342,494.764915,528.061055,424.571686,391.393461,438.457492,411.0501,844.066336,469.178044,792.862169
inSilico,INH3,B,hiLIG2,10min,577.797802,1027.56521,430.709583,490.613048,496.883907,610.847251,408.626131,525.127632,509.677716,517.935313,545.842288,531.260699,461.138296,486.929759,485.43135,605.255227,437.45921,900.420149,375.090858,812.403052
inSilico,INH3,C,hiLIG2,10min,689.148529,923.895689,471.956513,559.06649,453.870537,522.309979,454.640567,494.287436,509.556154,500.508779,541.133288,477.703177,550.751422,524.433625,471.272798,440.825927,449.613598,706.241914,472.266954,843.261638
inSilico,,A,loLIG1+loLIG2,10min,620.439691,474.098741,532.130055,495.246338,570.200923,495.403363,472.723655,587.500787,530.899613,471.014528,607.473971,465.444482,504.421064,480.582669,465.131483,428.000797,463.081895,763.080168,612.47955,459.307095
inSilico,,B,loLIG1+loLIG2,10min,597.588598,440.23138,454.539934,518.092397,493.859086,450.584588,508.468591,523.822065,616.30754,476.07114,565.59544,506.803749,550.830398,532.854019,478.030219,471.704016,480.377159,787.256722,556.080694,486.162655
inSilico,,C,loLIG1+loLIG2,10min,569.405323,497.863243,479.052592,642.319877,426.717201,387.300299,448.110332,466.608736,537.34005,433.23229,664.327466,407.972911,628.983627,533.313312,429.984082,472.912037,423.321235,842.322082,567.354484,515.510898
inSilico,,A,hiLIG1+hiLIG2,10min,520.91988,469.419548,439.307411,486.405348,701.351383,516.119673,615.67633,864.70101,528.175555,894.736135,588.758176,874.63512,481.71235,621.411612,833.619164,456.820101,1004.202568,799.230684,745.99994,545.720611
inSilico,,B,hiLIG1+hiLIG2,10min,602.964436,461.251101,426.95096,497.975918,807.238164,466.357803,667.889393,851.042622,519.711094,917.498636,630.138278,948.221999,480.896014,604.379277,794.067055,452.649746,1096.092058,659.259829,683.812472,536.425483
inSilico,,C,hiLIG1+hiLIG2,10min,583.99155,391.96751,441.08515,484.617919,810.346868,425.645085,564.046228,780.328049,535.377295,978.850588,601.737155,959.761847,531.49301,619.402035,769.332439,454.043771,1207.359066,795.649351,811.061474,653.148806
inSilico,,A,hiLIG1+loLIG2,10min,598.491623,498.835449,470.665625,478.14688,838.888623,462.545799,501.060853,950.526761,598.503201,658.106067,546.146089,938.855164,505.670233,597.022732,642.210213,484.476096,1149.282645,804.282825,702.834226,559.525112
inSilico,,B,hiLIG1+loLIG2,10min,615.982821,457.003828,436.756899,391.427319,843.306235,472.551018,573.362944,805.858812,535.178013,486.750187,520.892887,865.092749,447.03993,788.817933,784.059841,475.612719,1260.718984,711.753724,646.691977,520.324741
inSilico,,C,hiLIG1+loLIG2,10min,598.407629,574.257236,516.403011,475.303633,759.458662,467.295507,583.441537,831.006369,485.233808,526.385552,604.479029,756.869666,451.87296,664.470145,820.91089,499.257764,1067.875322,899.223841,720.501191,505.503445
inSilico,,A,loLIG1+hiLIG2,10min,535.689572,901.49752,397.66844,621.569912,468.430682,457.183139,440.864386,624.711767,541.706626,589.341027,540.019826,520.150945,494.968843,486.899148,473.784576,478.801634,486.100436,799.20376,533.726944,813.044733
inSilico,,B,loLIG1+hiLIG2,10min,554.707885,850.783852,438.200347,534.278856,523.171872,468.701924,426.752831,481.96123,600.832661,666.852454,559.260656,513.432621,512.473693,556.569033,454.733235,469.53247,469.044166,733.612931,553.673377,770.804013
inSilico,,C,loLIG1+hiLIG2,10min,709.356221,975.384955,521.288839,625.491251,505.181743,468.543159,431.280613,545.341309,530.44425,571.31689,593.451859,528.540652,516.522553,573.343918,470.834855,478.34867,467.753794,709.763967,602.468461,818.397566
inSilico,,A,loLIG1,15min,582.158291,606.672641,397.000091,566.004745,486.594269,421.336789,506.747932,488.866509,632.23214,509.383632,599.59146,455.616113,484.864733,600.925579,434.036421,411.662457,442.423653,814.385471,523.478031,492.809843
inSilico,,B,loLIG1,15min,597.062032,431.52651,424.378837,649.116219,493.275597,520.255625,384.792045,549.254003,562.486201,436.838451,624.652713,480.556745,541.150963,557.111158,439.430784,505.50632,492.002366,739.156235,601.156117,450.126092
inSilico,,C,loLIG1,15min,514.961476,480.179725,487.204578,584.560479,558.202564,473.618916,488.340366,506.57799,550.189414,517.084849,549.734226,506.833963,537.222957,627.071952,462.047959,470.472624,525.786679,778.152683,647.998778,434.652081
inSilico,,A,hiLIG1,15min,636.040067,422.679334,493.552437,423.83895,611.096872,398.981716,682.046721,735.334589,549.322361,524.797212,657.382535,923.558726,513.754171,655.572059,982.758505,430.4437,1195.926247,814.231253,802.938533,454.771892
inSilico,,B,hiLIG1,15min,551.007592,496.021242,485.525043,522.786034,821.492625,493.694763,636.703482,625.530761,537.961746,497.727189,641.625995,913.477606,463.988639,629.606744,806.408059,493.17153,1119.873739,714.764989,654.808463,531.103712
inSilico,,C,hiLIG1,15min,599.826037,560.175154,404.979473,437.210766,753.644585,457.240867,651.583171,740.042463,494.710784,539.192237,525.413538,876.976691,537.021994,696.778714,948.754513,403.048482,1163.08981,742.762929,852.809401,537.021907
inSilico,INH1,A,loLIG1,15min,416.850354,516.494224,510.976028,504.275101,427.254339,492.087601,492.612031,552.01048,512.548171,483.048786,492.407296,477.506938,554.69734,512.856523,443.566222,486.910346,617.013018,971.065022,528.312529,482.03391
inSilico,INH1,B,loLIG1,15min,521.874057,486.118203,488.678005,616.150121,421.845226,462.335335,593.547237,572.323723,514.726738,617.064512,425.811259,461.297703,491.144877,460.349014,480.330206,515.574475,521.134928,797.525027,533.967411,461.470618
inSilico,INH1,C,loLIG1,15min,533.143818,456.490553,428.142883,620.921148,454.123895,448.860306,471.149454,464.626947,557.302858,501.090184,555.308301,433.971258,583.244578,510.813025,402.072837,555.756988,522.983039,684.76102,504.058431,445.385872
inSilico,INH1,A,hiLIG1,15min,483.791751,504.446776,499.540656,667.799655,503.529481,472.372236,461.508867,517.056499,578.203693,502.870705,617.873402,437.058555,482.642853,555.019461,462.176562,523.084822,407.814826,809.929247,498.000875,437.782358
inSilico,INH1,B,hiLIG1,15min,601.250499,436.866199,515.798464,655.204182,523.6598,454.505969,516.632929,443.34957,540.239829,461.440939,466.884987,437.955139,537.862707,572.94613,502.460411,516.596987,485.156118,814.612045,522.733381,498.114569
inSilico,INH1,C,hiLIG1,15min,546.01545,452.249674,536.659112,719.957491,406.421825,446.75912,547.033387,443.471269,608.869512,504.358248,659.353892,444.234127,501.590488,489.36438,495.702016,519.29684,503.248243,776.733062,603.077315,486.994244
inSilico,INH2,A,loLIG1,15min,465.662486,477.362623,444.633016,581.946882,427.862911,375.784466,403.990266,513.371721,611.143307,504.484027,472.462503,453.172206,515.925976,666.55487,493.836759,516.194915,462.288596,759.833682,529.096203,589.336449
inSilico,INH2,B,loLIG1,15min,394.855391,473.770052,471.644364,700.71026,429.223164,439.840238,496.060537,545.790803,522.951425,424.563048,466.064681,488.37048,541.156938,553.097116,553.446466,490.986983,566.947266,760.258921,495.005672,410.395162
inSilico,INH2,C,loLIG1,15min,506.490241,465.054302,483.19016,639.764419,523.415923,434.496675,476.816799,471.305044,607.640517,511.462075,460.205752,437.801436,483.73231,643.126247,485.246977,443.61317,515.422922,916.715185,602.192292,565.58942
inSilico,INH2,A,hiLIG1,15min,576.2384,518.885074,524.676274,504.456808,535.806873,491.308975,464.941578,681.201734,529.956646,488.646092,445.090534,979.697059,511.138765,724.076204,849.994284,414.450378,505.563485,808.17256,730.406105,497.566232
inSilico,INH2,B,hiLIG1,15min,464.498067,524.178406,505.33272,522.255659,497.110476,424.845774,558.261156,607.185068,505.176132,498.018767,465.365679,1040.45325,563.087719,653.289018,735.480504,473.469882,490.89597,733.073056,777.523449,613.066746
inSilico,INH2,C,hiLIG1,15min,493.124817,523.86973,468.575221,442.292406,467.723263,485.268893,582.908085,747.484845,462.514611,523.483567,488.316796,895.30149,487.333112,675.025722,792.252751,459.392009,419.001195,940.000539,722.836361,606.548563
inSilico,INH3,A,loLIG1,15min,575.905846,515.580798,492.768597,473.715841,593.382789,476.392253,474.907724,448.765298,511.094142,391.062497,607.672756,514.584294,438.261188,530.268092,449.91071,555.202773,465.137478,743.128381,497.843481,585.142392
inSilico,INH3,B,loLIG1,15min,540.710296,431.093311,460.686073,385.204568,568.567969,463.504841,430.469912,455.669027,612.786243,497.821612,624.750273,390.057252,493.365801,484.996869,486.0465,525.10899,407.457882,791.771422,440.662103,502.735641
inSilico,INH3,C,loLIG1,15min,676.970366,504.537913,418.073769,490.886114,566.880153,464.639189,457.377656,511.786274,551.320657,506.991771,472.445249,461.619312,470.447269,450.446251,471.553571,485.177611,510.762628,753.25694,524.163032,478.344743
inSilico,INH3,A,hiLIG1,15min,671.684263,605.014623,465.543633,491.263733,858.247173,671.705875,1015.342861,519.054507,555.321776,418.816097,581.548782,711.183904,434.004459,544.390946,868.895761,460.525666,1088.571199,808.738648,490.527211,615.129943
inSilico,INH3,B,hiLIG1,15min,547.598954,550.527047,404.589813,449.981998,732.775621,643.56666,941.889723,426.191798,489.740056,435.066863,642.034028,674.261086,531.597401,467.200054,851.688803,425.851108,1226.708976,816.427824,506.138168,548.916073
inSilico,INH3,C,hiLIG1,15min,606.758958,471.566803,446.977922,521.213485,832.175105,771.41206,1236.741841,416.175273,500.852311,538.721497,557.769903,642.929661,477.343281,446.706162,905.058907,481.642694,1126.03415,757.693118,441.903754,595.293625
inSilico,,A,loLIG2,15min,584.485889,548.6869,501.563717,495.905042,517.303745,455.869051,582.107393,524.012773,586.16341,496.053431,563.583759,466.517885,581.311436,426.573035,457.029463,477.656855,496.69405,855.853312,496.554613,486.231129
inSilico,,B,loLIG2,15min,567.30403,480.240189,454.138487,642.323253,493.791908,424.786248,398.803803,572.856136,436.927037,551.389008,574.963945,521.396169,562.204214,501.230217,541.07655,407.331476,488.583308,814.618635,583.868397,578.205608
inSilico,,C,loLIG2,15min,577.572518,481.853693,467.988442,552.482953,451.099568,454.675735,512.184823,575.571641,524.368504,565.920184,578.814413,486.16834,475.332859,561.163714,436.344749,508.100874,546.670963,676.536509,591.183433,478.408973
inSilico,,A,hiLIG2,15min,604.563254,1026.747295,390.725884,644.372087,480.173642,451.651719,454.088918,573.092897,512.681726,637.534282,529.373879,440.961831,481.450284,578.496434,446.599177,567.21599,520.865232,758.286119,545.392814,794.877952
inSilico,,B,hiLIG2,15min,643.265705,1048.645487,523.672096,713.659907,484.439445,458.169164,434.028287,487.472238,530.508919,789.235306,443.528743,394.899336,495.594364,632.64676,414.901654,534.417803,448.277787,886.031596,564.853393,909.025592
inSilico,,C,hiLIG2,15min,598.437475,1066.043685,466.310549,533.873149,448.375652,473.923574,468.158217,487.369894,530.622843,689.072805,493.752891,492.309396,487.306418,642.223328,501.611982,526.39455,472.225116,817.87522,509.362896,1038.118569
inSilico,INH1,A,loLIG2,15min,559.496753,468.454708,433.199024,588.357473,447.285563,518.559627,440.023991,558.514249,490.931745,487.758976,538.970099,437.459446,628.516934,564.498139,538.281195,384.543174,443.213943,772.987818,562.350887,443.547161
inSilico,INH1,B,loLIG2,15min,522.856108,437.627605,421.433081,697.909237,424.892365,552.331396,436.207841,519.872781,518.870779,550.689495,568.253661,465.063719,566.726014,566.814588,446.116801,549.608096,483.633707,757.169766,458.742601,598.289127
inSilico,INH1,C,loLIG2,15min,533.145822,528.733138,510.291307,586.371551,455.796449,501.441777,452.304296,493.971116,548.115968,569.885103,538.790163,438.341987,544.637487,543.879901,501.145765,435.693866,386.310001,742.474827,510.616317,544.105633
inSilico,INH1,A,hiLIG2,15min,644.290968,985.88663,504.760911,628.238215,590.935146,448.650036,459.700101,527.17471,532.012958,628.795883,583.370928,484.027056,561.346172,580.34066,464.935418,470.476894,461.925405,915.589328,554.788972,835.775217
inSilico,INH1,B,hiLIG2,15min,616.068002,974.601499,467.385352,591.130077,581.871907,448.777621,482.127943,538.54316,416.46207,672.174015,539.754833,439.541981,580.479009,693.292653,466.713012,391.090597,497.950471,908.306079,553.027009,912.36465
inSilico,INH1,C,hiLIG2,15min,550.980145,926.465916,482.432264,580.61014,558.87053,440.105565,495.754293,506.539517,501.893724,722.58585,463.549683,413.282287,499.987647,514.379522,464.326548,382.409693,545.856629,751.482774,613.690613,852.712463
inSilico,INH2,A,loLIG2,15min,445.510529,474.389768,456.2766,563.650518,482.725481,417.313922,470.174564,542.134738,531.907112,560.326203,460.728519,433.914457,592.560237,486.073993,499.08901,481.349897,467.388688,923.4109,578.311988,499.749516
inSilico,INH2,B,loLIG2,15min,439.177688,448.669525,485.845416,485.894157,446.369219,450.195264,504.054083,496.678493,497.851611,481.685279,434.565945,533.066617,569.497125,491.833553,492.688921,475.098874,463.665739,830.850192,657.212376,494.481239
inSilico,INH2,C,loLIG2,15min,428.3018,456.645075,467.038865,614.541354,501.528858,456.98608,435.498589,586.213683,533.3797,508.385044,500.033512,449.130943,580.784691,467.494847,512.023797,545.85612,447.141296,868.41082,463.186883,456.614857
inSilico,INH2,A,hiLIG2,15min,472.707742,413.421497,445.05675,609.856663,462.854694,518.869076,463.734328,534.814692,508.299773,500.97185,621.794956,488.530728,539.6231,484.814511,600.402815,432.926623,554.248384,814.018293,513.344679,430.304516
inSilico,INH2,B,hiLIG2,15min,523.721944,459.018215,478.345188,584.872002,455.116103,421.819482,432.217414,525.250618,493.956155,499.912113,595.436446,496.988931,555.709193,532.602511,509.815,401.993787,447.715616,786.141413,562.622459,458.953918
inSilico,INH2,C,hiLIG2,15min,447.718086,475.106139,454.291271,516.438732,483.149186,403.484382,483.655422,480.528924,584.478662,435.143456,514.767035,484.635025,577.578688,548.209027,534.373676,520.522686,458.782678,841.500257,540.563778,377.806393
inSilico,INH3,A,loLIG2,15min,551.569662,575.397215,442.382435,502.377068,475.103902,422.008361,408.777343,499.344176,527.784508,461.123991,560.743063,383.235564,487.809097,466.435931,539.395073,366.076688,468.077546,695.448694,526.344193,465.528845
inSilico,INH3,B,loLIG2,15min,567.795593,498.873802,471.042024,532.708709,377.092574,530.856619,455.442413,502.378532,531.283152,488.652721,594.547863,498.767897,554.089126,406.014032,481.59892,501.48583,439.038948,635.624784,509.894344,502.812064
inSilico,INH3,C,loLIG2,15min,603.532642,548.59005,429.130966,594.989353,457.63149,545.167662,505.700679,415.503664,538.731589,520.487521,590.118237,396.598392,503.396494,479.231968,523.080884,470.6007,463.710786,774.911142,524.585629,548.22069
inSilico,INH3,A,hiLIG2,15min,669.418038,1255.095737,494.348071,524.01064,503.669693,533.984129,416.04322,393.355267,460.280684,512.362311,478.064182,484.060858,454.88092,452.651827,502.547894,501.36104,446.40649,910.477617,466.092381,925.689366
inSilico,INH3,B,hiLIG2,15min,570.487016,1185.515551,447.334508,450.847475,435.432916,557.014923,500.619412,429.682774,522.833499,567.886539,582.625557,435.476268,481.402507,550.301255,456.707945,538.408773,451.070552,940.19663,467.083115,852.514588
inSilico,INH3,C,hiLIG2,15min,611.55294,1186.519898,546.057874,529.048889,572.95367,602.580035,450.594285,462.861001,529.873215,566.729575,518.873994,389.214311,539.559077,441.161038,441.416311,564.284122,421.909947,744.156382,428.080652,948.665288
inSilico,,A,loLIG1+loLIG2,15min,559.695383,517.979501,452.925896,645.178183,491.800873,480.831636,420.317835,469.279284,548.705009,474.338916,590.662035,495.185521,504.092303,571.309942,468.087477,538.889751,430.77113,853.309826,565.874762,412.411132
inSilico,,B,loLIG1+loLIG2,15min,532.033305,562.295486,410.216418,586.307337,411.636936,420.544904,447.847759,463.063316,537.77998,492.713027,536.109715,470.316098,533.399112,551.238277,504.060438,443.921557,448.481392,722.426829,527.511954,504.117038
inSilico,,C,loLIG1+loLIG2,15min,527.649714,544.346902,444.067538,521.994609,508.804358,386.109459,427.355268,641.9175,614.312653,560.361217,560.289526,485.071361,556.498258,551.169405,543.195116,490.789156,517.504092,670.930006,537.353502,540.844234
inSilico,,A,hiLIG1+hiLIG2,15min,689.188357,453.445386,445.110117,605.228572,746.99863,452.435332,586.143711,641.057186,487.219792,1169.26325,496.369855,802.076295,504.691643,640.027209,931.625591,568.468873,1111.826388,717.228431,771.803323,615.173617
inSilico,,B,hiLIG1+hiLIG2,15min,610.583882,459.845167,528.251029,530.601872,812.500949,504.217282,747.846595,681.793294,599.527425,915.834996,515.908743,1002.22369,534.667868,635.448037,811.715384,621.258627,1225.826932,896.492125,772.149144,650.993274
inSilico,,C,hiLIG1+hiLIG2,15min,635.170401,469.771087,524.960793,478.056359,768.058005,429.968072,664.155851,767.604108,555.452191,1020.9881,627.59916,811.237286,473.30407,600.253108,782.249131,516.526935,1316.630937,742.314656,715.631095,737.3885
inSilico,,A,hiLIG1+loLIG2,15min,513.006965,515.390004,453.449374,524.544947,945.706318,512.535666,635.22925,637.999361,499.196301,610.205535,591.928841,854.5821,586.576569,734.250313,904.716237,445.509644,934.030962,765.966394,717.071479,506.230103
inSilico,,B,hiLIG1+loLIG2,15min,568.899998,438.58668,539.029507,559.570371,771.236592,452.076675,632.644241,612.771354,508.65088,514.104667,668.867695,900.323857,476.503766,740.904053,831.027538,460.461139,1066.269071,874.830523,742.273682,533.521306
inSilico,,C,hiLIG1+loLIG2,15min,556.610876,501.253313,465.870496,545.533703,767.439243,465.89495,693.37052,669.468084,616.244648,547.224398,607.077693,747.412072,567.12328,751.992327,979.918732,450.28402,1110.845725,658.92634,668.417469,432.146927
inSilico,,A,loLIG1+hiLIG2,15min,601.136485,1014.791933,416.228453,597.413137,452.037743,525.530237,503.754433,537.897813,509.415687,829.226781,487.811718,447.91476,509.806894,502.272968,509.875844,437.188154,464.415292,756.75225,549.306832,752.25817
inSilico,,B,loLIG1+hiLIG2,15min,676.498621,896.322307,480.075422,555.793384,482.677458,477.394831,398.775071,581.854547,554.142828,709.884917,438.915543,472.208819,432.287558,551.648497,429.722342,433.955176,441.621097,715.897541,553.428141,899.614138
inSilico,,C,loLIG1+hiLIG2,15min,607.547133,1129.751491,444.213981,562.981325,536.199698,379.080791,434.840158,449.502601,523.218017,791.579656,546.983506,558.198442,524.759225,547.972737,508.647706,460.308251,384.199121,701.552766,559.668099,875.354751
inSilico,,A,loLIG1,30min,634.178306,489.702006,459.569726,610.190814,498.280307,530.448409,481.4451,414.35255,564.732142,428.526936,644.345014,416.438554,446.558465,548.855461,470.209404,423.65687,439.242313,936.258049,448.790405,500.733053
inSilico,,B,loLIG1,30min,558.087447,444.686683,527.240922,632.749092,501.882118,443.449525,412.458885,498.374982,532.1854,442.182539,539.67362,484.235398,537.264949,581.033957,487.694251,475.388778,380.481897,744.731505,529.883787,471.112644
inSilico,,C,loLIG1,30min,522.138114,464.736677,471.309204,750.195792,515.553717,441.601546,489.56903,377.896408,546.619274,443.144181,587.565755,405.945585,556.879795,607.041593,445.166026,524.963743,431.888533,912.489311,490.226441,495.498133
inSilico,,A,hiLIG1,30min,672.177766,575.130746,506.11787,474.871656,846.732746,522.29089,816.695227,524.584143,472.394329,529.164831,570.223979,781.26374,572.938201,662.314428,938.2619,432.325253,1021.318099,784.456481,571.618684,498.511546
inSilico,,B,hiLIG1,30min,554.212356,471.626394,508.822413,462.883239,940.057844,524.314224,835.840668,549.050034,523.143129,499.087177,551.23544,758.688208,488.442233,680.82951,827.533712,459.30519,1086.119042,775.009799,677.357243,501.519198
inSilico,,C,hiLIG1,30min,578.377813,451.105052,423.143061,566.085418,844.618771,451.7878,819.157023,481.048454,575.481421,554.248945,646.379648,985.518895,516.013321,756.378364,733.381404,417.391881,1099.190309,841.77383,675.951132,450.465834
inSilico,INH1,A,loLIG1,30min,456.010702,506.850893,508.154575,645.065545,477.116969,487.678339,389.430924,482.991771,563.326055,461.014675,484.196313,510.401247,512.732967,523.079512,440.868843,464.608967,496.879474,773.012503,538.978968,475.178877
inSilico,INH1,B,loLIG1,30min,509.2923,465.560369,458.468361,554.075258,508.155541,500.197591,398.560622,516.732642,632.370205,458.457323,552.515071,471.303318,524.360391,455.963309,450.514119,417.901393,535.447286,760.780478,477.069414,471.635328
inSilico,INH1,C,loLIG1,30min,458.80261,530.409868,402.271971,642.477373,567.973535,399.678786,413.280328,549.067537,575.253232,476.355486,474.031597,494.188622,530.355041,511.051881,480.001985,482.091121,465.310584,800.825688,438.114442,456.783319
inSilico,INH1,A,hiLIG1,30min,512.286285,531.417421,474.703349,677.200469,564.822905,454.761935,437.694938,487.310958,640.488796,534.067189,695.295033,447.77688,578.821199,705.03847,544.344327,482.5874,599.692508,815.370714,505.230967,474.094179
inSilico,INH1,B,hiLIG1,30min,612.091258,426.414697,572.941589,674.283399,544.784034,474.638216,438.071627,463.492635,564.042582,524.349566,628.872648,443.179036,589.850507,653.077129,474.504225,524.88051,518.464972,769.168895,441.371823,418.505726
inSilico,INH1,C,hiLIG1,30min,627.572127,459.28312,515.413973,754.156824,524.834267,430.288761,429.176338,464.688523,573.964015,407.799798,730.436213,563.590957,473.392326,638.074956,523.48952,525.447271,479.014813,706.587218,545.107223,425.777896
inSilico,INH2,A,loLIG1,30min,480.792169,462.001278,448.20835,644.009188,484.738022,472.710048,464.55292,354.168373,657.805214,418.639346,404.050998,416.316598,526.94013,502.359085,459.472534,489.6173,415.625368,824.333533,457.812216,522.350483
inSilico,INH2,B,loLIG1,30min,490.556967,410.807978,491.43738,605.848839,548.998773,583.469354,463.62109,505.580179,574.418076,511.267028,432.975666,516.174794,529.379058,776.267331,458.259918,411.547192,523.247585,815.184615,464.31026,608.703568
inSilico,INH2,C,loLIG1,30min,411.599275,481.246173,405.818151,694.459658,460.850217,459.100587,505.258039,489.285878,431.680927,482.150076,431.372871,400.374758,510.392146,707.695311,487.148366,451.012315,454.496575,840.768044,462.751802,455.797689
inSilico,INH2,A,hiLIG1,30min,503.487053,456.070486,431.39207,482.470965,427.113225,462.335401,520.107502,500.806936,518.065468,487.736787,417.763778,978.641051,542.376178,711.970506,995.051005,515.262593,491.335269,712.745238,778.771632,573.133253
inSilico,INH2,B,hiLIG1,30min,466.006461,444.296013,479.914363,413.586819,459.592864,476.734777,612.200787,514.427208,554.006064,471.896499,427.342918,1187.549814,528.751374,726.871842,821.403609,501.695151,441.978941,815.285138,738.773489,499.433281
inSilico,INH2,C,hiLIG1,30min,492.233729,494.150939,471.341094,466.804099,522.384948,524.079231,581.73063,587.702805,630.822574,475.619143,447.680701,842.13802,523.866517,672.578162,873.208943,440.419188,465.091094,739.267317,681.970363,492.21785
inSilico,INH3,A,loLIG1,30min,598.607893,494.795093,471.860775,469.34084,527.884419,447.480158,496.097614,434.004765,590.579761,538.148165,580.237403,474.944743,611.757997,437.008253,424.509891,503.17473,436.927584,881.486172,481.248735,475.531854
inSilico,INH3,B,loLIG1,30min,558.139753,507.418757,469.935645,433.255402,580.875131,495.251626,553.151692,517.568028,504.263356,489.755413,509.624219,455.614198,524.698296,496.839764,475.301644,482.656948,432.419588,826.763818,492.371118,528.031825
inSilico,INH3,C,loLIG1,30min,524.629612,339.609704,447.680826,488.847027,510.38125,538.779911,465.072301,452.846411,509.946373,471.129643,530.517925,516.729679,661.239497,448.501767,457.806209,544.130057,421.140383,786.319292,441.39876,495.917443
inSilico,INH3,A,hiLIG1,30min,573.564334,618.616609,464.271911,429.435369,907.185424,411.250228,1189.844555,439.718354,548.874955,500.031632,561.854755,617.868171,482.187403,521.155162,826.301859,465.779847,1077.043196,823.203302,449.674814,543.121808
inSilico,INH3,B,hiLIG1,30min,527.577402,603.508429,474.399962,489.056645,803.698469,431.174032,1147.801473,427.400501,520.754471,480.046853,626.817355,678.902564,471.762918,484.58503,822.551944,481.334868,1224.706755,806.494891,450.427722,449.42931
inSilico,INH3,C,hiLIG1,30min,590.352701,568.646151,475.165004,521.092457,817.942085,523.6447,1171.443457,423.305633,544.625513,579.12836,527.343984,426.2033,476.393146,484.549556,896.514784,449.621227,1179.538014,733.002005,471.6935,497.493257
inSilico,,A,loLIG2,30min,546.029693,551.298194,531.50152,664.171626,477.369639,425.515279,533.435797,572.483772,565.85737,553.920835,490.133687,516.117194,482.503376,483.282334,525.906806,489.510329,650.84723,849.691905,530.769915,473.329707
inSilico,,B,loLIG2,30min,606.072288,510.076388,549.724369,697.509554,464.177781,492.723366,470.526171,520.156096,648.480077,563.701202,519.576659,413.126719,604.807727,598.03624,490.532547,424.237066,533.426562,777.890843,523.138252,562.340517
inSilico,,C,loLIG2,30min,515.381758,518.435366,473.594143,595.434962,526.8338,503.005837,433.429236,448.430173,510.815783,536.838331,537.879016,436.790603,522.033092,563.593273,450.873027,442.741045,533.469357,708.7085,512.801576,560.481424
inSilico,,A,hiLIG2,30min,634.880241,998.533805,541.270528,506.63094,473.559268,503.422735,418.394269,483.537574,480.438465,778.979104,566.796672,494.999949,456.199012,704.552346,487.592277,667.264095,449.671163,814.113087,593.843791,823.263971
inSilico,,B,hiLIG2,30min,586.637837,1120.973305,467.005188,644.487342,453.42458,482.513421,391.654452,455.180002,521.197011,907.635329,481.367371,419.587278,582.238125,646.544213,411.595541,577.704598,540.549204,759.233767,528.769531,989.677112
inSilico,,C,hiLIG2,30min,669.945469,1082.326537,495.474089,680.399522,464.134307,544.730776,395.055354,518.949706,400.375752,891.474309,551.227969,499.739362,489.731153,622.911625,444.073305,525.023874,451.831874,812.907621,602.53821,1020.184614
inSilico,INH1,A,loLIG2,30min,542.168655,493.848777,528.024064,708.44082,432.143127,445.102998,479.887717,450.728358,431.731113,676.340774,582.136879,398.423453,503.410304,573.824475,475.915356,504.292945,475.237194,820.620384,492.347763,579.88872
inSilico,INH1,B,loLIG2,30min,602.274322,505.55861,461.820221,523.195307,363.429439,416.976122,443.907592,478.244135,536.715944,555.581577,462.144499,438.812597,401.338762,535.247848,479.082662,464.519062,409.466568,800.757438,514.37583,596.517564
inSilico,INH1,C,loLIG2,30min,649.296524,498.453964,439.808011,579.231788,488.114978,438.29279,501.966979,440.841649,578.548062,519.285658,554.223085,399.169427,504.372614,589.383511,465.327076,518.235747,460.565562,688.917321,512.994976,564.012804
inSilico,INH1,A,hiLIG2,30min,681.463822,965.013986,433.574986,592.958464,563.666574,501.271052,454.121069,472.644905,542.450302,889.967122,556.770797,512.417657,527.202264,516.991933,432.627281,490.987295,465.040633,777.139813,591.72899,990.712324
inSilico,INH1,B,hiLIG2,30min,696.778178,1001.927391,565.651027,761.45576,567.341209,560.649207,557.567082,515.256932,489.793945,886.636224,498.071723,511.112715,513.545677,535.861383,427.272697,451.918802,397.929685,806.220653,548.261221,1057.166933
inSilico,INH1,C,hiLIG2,30min,739.956119,1024.379075,502.551633,669.662888,560.218712,460.634283,583.226188,460.928512,514.320814,831.772961,533.295513,469.944974,514.827881,545.373855,511.23638,473.557054,464.372578,933.445731,557.464873,980.131587
